scraped_date,scraped_time,product_name,product_sku,variant_sku,product_weight,category,member_price,regular_price,final_price,life_stage
02/27/2023, 12:15:29,Balanced Life Bully Chews Dog Treat 200g,141518,N/A,200g,Dog-Treats,,39.49,23.69,All
02/27/2023, 12:15:29,Icelandic+ Mini Cod Training Chips Dog Treat 85g,140626,N/A,85g,Dog-Treats,,22.99,18.39,Adult:All:Puppy:Senior
02/27/2023, 12:15:29,Watch & Grow Dog Treat Split Antler Large,510694,N/A,N/A,Dog-Treats,,26.99,26.99,
02/27/2023, 12:15:29,Daily Bark Variety Dog Meaty Strips 750g,142526,N/A,750g,Dog-Treats,,19.99,19.99,All
02/27/2023, 12:15:29,Mix & Zap Birthday Cake Kit Dog Treat Pink,140620,N/A,N/A,Dog-Treats,,15.99,15.99,All
02/27/2023, 12:15:29,Greenies Blueberry Regular Dog Treat 340g,132770,N/A,340g,Dog-Treats,26.99,31.99,31.99,Adult
02/27/2023, 12:15:29,Probalance Puppy Calcium Bones Blueberry Dog Treat 17Pk,3218901,N/A,N/A,Dog-Treats,,11.49,11.49,Puppy
02/27/2023, 12:15:29,Probalance Toothbrush Natural Small Dog Treat,probalance-toothbrush-natural-small-dog-treat,3218878,59PK,Dog-Treats,24.99,28.99,28.99,Adult
02/27/2023, 12:15:29,Probalance Toothbrush Natural Small Dog Treat,probalance-toothbrush-natural-small-dog-treat,3218875,11PK,Dog-Treats,,5.79,4,Adult
02/27/2023, 12:15:29,Pooch Treats Mini Muffins Dog Treat,139462,N/A,N/A,Dog-Treats,,3.99,3.99,All
02/27/2023, 12:15:29,Yours Droolly Soft Chicken Tenders Dog Treat 500g,140636,N/A,500g,Dog-Treats,,41.99,41.99,Adult:All:Puppy:Senior
02/27/2023, 12:15:29,Daily Bark PButter Rawhide Free Bone Dog Treat L-1PK,142890,N/A,N/A,Dog-Treats,,9.99,9.99,Adult:All
02/27/2023, 12:15:29,Greenies Original 510g Teenie Dog Dental Treat,128061,N/A,N/A,Dog-Treats,32.99,43.99,43.99,Adult
02/27/2023, 12:15:29,Butcher's Superior Cuts Goat Horn Dog Treat Mini Each,3216437,N/A,N/A,Dog-Treats,,9.99,9.99,Adult:All:Puppy
02/27/2023, 12:15:29,Furfresh Freeze Dried NZ Green Lipped Mussels Dog Treat 48g,138181,N/A,48g,Dog-Treats,,19.99,19.99,All
02/27/2023, 12:15:29,Daily Bark Vanilla Yoghurt Drops Dog Treat 350g,140617,N/A,350g,Dog-Treats,,19.99,19.99,All
02/27/2023, 12:15:29,Watch & Grow Deer Antler Dog Treat Large,510696,N/A,N/A,Dog-Treats,,33.99,33.99,
02/27/2023, 12:15:29,Icelandic+ Wolffish Skin Stick Chews Dog Treat 85g,140631,N/A,85g,Dog-Treats,,29.99,23.99,Adult:All:Puppy:Senior
02/27/2023, 12:15:29,Daily Bark Variety Training Drops Dog Treat 300g,138166,N/A,300g,Dog-Treats,,15.99,15.99,All
02/27/2023, 12:15:29,SavourLife Salmon Skins Dog Treat 125g,139322,N/A,125g,Dog-Treats,,17.99,17.99,All
02/27/2023, 12:15:29,Whimzees Brushzees Dog Treat Value Bag Small,137550,N/A,N/A,Dog-Treats,,28.99,28.99,Adult:Senior
02/27/2023, 12:15:29,Daily Bark Kangaroo Jerky Dog Treat,daily-bark-kangaroo-soft-jerky-dog-treat,142882,500g,Dog-Treats,,32.99,32.99,All
02/27/2023, 12:15:29,Daily Bark Kangaroo Jerky Dog Treat,daily-bark-kangaroo-soft-jerky-dog-treat,142883,1kg,Dog-Treats,,56.99,56.99,All
02/27/2023, 12:15:29,Probalance Puppy Calcium Rings Mint Dog Treat 2Pk,3218902,N/A,N/A,Dog-Treats,,8.49,8.49,Puppy
02/27/2023, 12:15:29,Savour Life Dental Bars Medium-Large Dogs 5pk,132105,N/A,N/A,Dog-Treats,,15.99,15.99,Adult
02/27/2023, 12:15:29,Whimzees Value Bag Puppy Treats XSmall-Small,139433,N/A,N/A,Dog-Treats,,18.99,18.99,Puppy
02/27/2023, 12:15:29,Leaps & Bounds Oats with Milk Baked Puppy Treat 500g,141652,N/A,500g,Dog-Treats,,16.99,16.99,Puppy
02/27/2023, 12:15:29,Greenies Original 340g Petite Dog Dental Treat,121534,N/A,N/A,Dog-Treats,26.99,31.99,31.99,Adult
02/27/2023, 12:15:29,Greenies Original 510g Regular Dog Dental Treat,128060,N/A,N/A,Dog-Treats,32.99,43.99,43.99,Adult
02/27/2023, 12:15:29,Vetalogica VitaRapid Joint And Arthritis Dog Treat 210g,125824,N/A,210g,Dog-Treats,,14.99,14.99,All
02/27/2023, 12:15:29,Butcher's Superior Cuts Smoked Pork Ear Canal Dog Treat,139532,N/A,N/A,Dog-Treats,,3.99,3.99,Adult:Puppy:Senior
02/27/2023, 12:15:29,SavourLife Dog Treat Australian Duck Strips 150g,132761,N/A,150g,Dog-Treats,,14.99,14.99,All
02/27/2023, 12:15:29,Daily Bark Meaty Roo Training Dog Treat Drops 300g,136730,N/A,300g,Dog-Treats,,15.99,15.99,All
02/27/2023, 12:15:29,Mix & Zap Yappy Woof Day Cake Dog Treat 500g,139176,N/A,500g,Dog-Treats,,26.99,26.99,All
02/27/2023, 12:15:29,KONG Snack Stuff To Extend Playtime Peanut Butter 200g,77425,N/A,200g,Dog-Treats,,17.49,17.49,Adult:All
02/27/2023, 12:15:29,Greenies Original 510g Large Dog Dental Treat,128058,N/A,N/A,Dog-Treats,32.99,43.99,43.99,Adult
02/27/2023, 12:15:29,Daily Bark Beef Sausage Stick Dog Treat 15cm,142877,N/A,N/A,Dog-Treats,,4.99,4.99,All
02/27/2023, 12:15:29,Watch & Grow Bully Bites Beef Dog Treat 180g,141537,N/A,180g,Dog-Treats,,26.99,26.99,All
02/27/2023, 12:15:29,Daily Bark Cheese Rawhide Free Puffy Twists Dog Treat 6PK,142902,N/A,N/A,Dog-Treats,,6.99,6.99,Adult:All
02/27/2023, 12:15:29,SavourLife Lamb Dog Strips 165g,141544,N/A,165g,Dog-Treats,,14.99,14.99,All
02/27/2023, 12:15:29,Watch & Grow Dog Treat Whole Antler Medium,510697,N/A,N/A,Dog-Treats,,24.99,24.99,
02/27/2023, 12:15:29,Daily Bark PButter Rawhide Free Twists Dog Treat 6PK,142893,N/A,N/A,Dog-Treats,,12.99,12.99,Adult:All
02/27/2023, 12:15:29,Leaps & Bounds Liver & Berries Meaty Puppy Treat 300g,141655,N/A,300g,Dog-Treats,,17.99,17.99,Puppy
02/27/2023, 12:15:29,Greenies Fresh 340g Large Dog Dental Treat,130746,N/A,N/A,Dog-Treats,26.99,31.99,31.99,Adult
02/27/2023, 12:15:29,Yours Droolly Chicken Straps Dog Treat 500g,140635,N/A,500g,Dog-Treats,,41.99,41.99,Adult:All:Puppy:Senior
02/27/2023, 12:15:29,KONG Puppy Ziggies Dog Treat Large 6Pack,121737,N/A,N/A,Dog-Treats,,19.99,19.99,Puppy
02/27/2023, 12:15:29,Icelandic+ Cod & Herring Combo Bites Dog Treat 85g,140627,N/A,85g,Dog-Treats,,22.99,18.39,Adult:All:Puppy:Senior
02/27/2023, 12:15:29,Pooch Treats Doggy Donuts Dog Treat,135214,N/A,N/A,Dog-Treats,,3.99,3.99,All
02/27/2023, 12:15:29,Billy & Margot Blueberries Coconut Biscuit Large Dog Treat 200g,141231,N/A,200g,Dog-Treats,,12.99,12.99,All
02/27/2023, 12:15:29,Greenies Fresh 340g Regular Dog Dental Treat,130745,N/A,N/A,Dog-Treats,26.99,31.99,31.99,Adult
02/27/2023, 12:15:29,Leaps & Bounds Variety Dog Hearty Bites 200g,142522,N/A,200g,Dog-Treats,,14.99,14.99,Adult
02/27/2023, 12:15:29,Leaps & Bounds Variety Baked Dog Treat 700g,139650,N/A,700g,Dog-Treats,,18.99,18.99,Adult
02/27/2023, 12:15:29,Leaps & Bounds Peanut Butter Flavour Puppy Teenie Bones 200g,143456,N/A,200g,Dog-Treats,,13.99,13.99,Puppy
02/27/2023, 12:15:29,Whimzees Brushzees Dog Treat Loose Large,142934,N/A,N/A,Dog-Treats,,5.29,5.29,Adult
02/27/2023, 12:15:29,Furfresh Freeze Dried Whole Raw Salmon Bellies Dog Treat 75g,138183,N/A,75g,Dog-Treats,,19.99,19.99,All
02/27/2023, 12:15:29,Whimzees Brushzees Dog Treat Loose Small,142930,N/A,N/A,Dog-Treats,,1.49,1.49,Adult
02/27/2023, 12:15:29,Butcher's Superior Cuts Lamb Shank Hook Dog Treat 600g,123909,N/A,600g,Dog-Treats,,21.99,21.99,All
02/27/2023, 12:15:29,Billy & Margot Banana Honey Biscuit Small Dog Treat 200g,141228,N/A,200g,Dog-Treats,,12.99,12.99,All
02/27/2023, 12:15:29,Probalance Toothbrush Natural Large Dog Treat,probalance-toothbrush-natural-large-dog-treat,3218877,3PK,Dog-Treats,,5.79,4,Adult
02/27/2023, 12:15:29,Probalance Toothbrush Natural Large Dog Treat,probalance-toothbrush-natural-large-dog-treat,3218880,15PK,Dog-Treats,24.99,28.99,28.99,Adult
02/27/2023, 12:15:29,Daily Bark Dental Sticks Large Breed Dog Treat 21Pack,142528,N/A,N/A,Dog-Treats,,19.99,19.99,All
02/27/2023, 12:15:29,Butcher's Superior Cuts Smoked Beef Rib Dog Treat,138152,N/A,N/A,Dog-Treats,,18.49,18.49,Adult:All:Puppy
02/27/2023, 12:15:29,Probalance Dental Bar Variety Pack Small Dog Treat 10Pk,3218898,N/A,N/A,Dog-Treats,,23.99,23.99,Adult
02/27/2023, 12:15:29,Daily Bark Kangaroo Sausage Stick Dog Treat 6Pack,142881,N/A,N/A,Dog-Treats,,16.99,16.99,All
02/27/2023, 12:15:29,Billy & Margot Banana Honey Biscuit Large Dog Treat 200g,141229,N/A,200g,Dog-Treats,,12.99,12.99,All
02/27/2023, 12:15:29,Butcher's Superior Cuts Roo Wholehide Chips Dog Treat 15x5cm,139535,N/A,N/A,Dog-Treats,,4.99,4.99,Adult:All:Puppy
02/27/2023, 12:15:29,Pooch Treats Doggy Icecreams Dog Treat,133572,N/A,N/A,Dog-Treats,,3.99,3.99,All
02/27/2023, 12:15:29,Black Hawk Dog Treats - Kangaroo Jerky Straps 100g,141525,N/A,100g,Dog-Treats,,14.99,14.99,All
02/27/2023, 12:15:29,Butcher's Superior Cuts Beef Soft Jerky Dog Treat,bsc-beef-jerky-semi-moist-dog-treat,142300,500g,Dog-Treats,,31.99,31.99,All
02/27/2023, 12:15:29,Butcher's Superior Cuts Beef Soft Jerky Dog Treat,bsc-beef-jerky-semi-moist-dog-treat,142301,1kg,Dog-Treats,,56.99,56.99,All
02/27/2023, 12:15:29,Daily Bark Chicken Dog Meaty Strips 750g,142524,N/A,750g,Dog-Treats,,19.99,19.99,All
02/27/2023, 12:15:29,Pedigree Dentastix Large Breed Dog Treat 56 Packx2,125206,N/A,N/A,Dog-Treats,,77.99,77.99,Adult
02/27/2023, 12:15:29,Daily Bark Kangaroo Bites Semi Moist Dog Treat,daily-bark-kangaroo-bites-semi-moist-dog-treat,138140,500g,Dog-Treats,,19.49,19.49,All
02/27/2023, 12:15:29,Daily Bark Kangaroo Bites Semi Moist Dog Treat,daily-bark-kangaroo-bites-semi-moist-dog-treat,138138,225g,Dog-Treats,,10.99,10.99,All
02/27/2023, 12:15:29,Daily Bark Liver Training Drops Dog Treat 300g,138165,N/A,300g,Dog-Treats,,15.99,15.99,All
02/27/2023, 12:15:29,Savourlife Australian Liver Strips Dog Treat 165g,130701,N/A,165g,Dog-Treats,,14.99,14.99,
02/27/2023, 12:15:29,Daily Bark Variety Rawhide Free Twists Dog Treat 6PK,142894,N/A,N/A,Dog-Treats,,12.99,12.99,Adult:All
02/27/2023, 12:15:29,Love Em Chicken Training Treats Dog Treat 200g,140113,N/A,200g,Dog-Treats,,5.99,5.99,All
02/27/2023, 12:15:29,Watch & Grow Beef Bully Stick Dog Treat Large 4 Pack,139490,N/A,N/A,Dog-Treats,,39.99,39.99,Adult
02/27/2023, 12:15:29,Daily Bark Meaty Chicken Training Dog Treat Drops 300g,136728,N/A,300g,Dog-Treats,,15.99,15.99,All
02/27/2023, 12:15:29,Pooch Treats Sparkle Bones Dog Treat,139459,N/A,N/A,Dog-Treats,,3.99,3.99,All
02/27/2023, 12:15:29,Watch & Grow Beef Bully Stick Dog Treat Large,139488,N/A,N/A,Dog-Treats,,24.99,24.99,Adult
02/27/2023, 12:15:29,Butcher's Superior Cuts Natural Beef Knuckle Dog Treat Loose,139537,N/A,N/A,Dog-Treats,,6.99,6.99,Adult:All:Puppy
02/27/2023, 12:15:29,Butcher's Superior Cuts Shark Cartilage Dog Treat 100g,142345,N/A,100g,Dog-Treats,,13.99,13.99,All
02/27/2023, 12:15:29,Greenies Fresh 340g Teenie Dog Dental Treat,130743,N/A,N/A,Dog-Treats,26.99,31.99,31.99,Adult
02/27/2023, 12:15:29,SavourLife Dog Treat Australian Milky Strips 150g,132760,N/A,150g,Dog-Treats,,14.99,14.99,All:Puppy
02/27/2023, 12:15:29,Watch & Grow Dog Treat Whole Antler Small,510698,N/A,N/A,Dog-Treats,,17.99,17.99,
02/27/2023, 12:15:29,KONG Stuff To Extend Playtime Small 200g,119746,N/A,200g,Dog-Treats,,17.49,17.49,Adult:All
02/27/2023, 12:15:29,Balanced Life Bully Stick Scroll Dog Treat 46g,141516,N/A,46g,Dog-Treats,,19.99,11.99,All
02/27/2023, 12:15:29,Pooch Treats Rocky Road Dog Treat,139461,N/A,N/A,Dog-Treats,,3.99,3.99,All
02/27/2023, 12:15:29,KONG Snacks Stuff To Extend Playtime Liver Large 300g,77422,N/A,300g,Dog-Treats,,20.99,20.99,Adult:All
02/27/2023, 12:15:29,Daily Bark Venison & Lamb Sausage Stick Dog Treat 6Pack,142879,N/A,N/A,Dog-Treats,,16.99,16.99,All
02/27/2023, 12:15:29,Daily Bark PButter Rawhide Free Puffy Bone Dog Treat L-1PK,142897,N/A,N/A,Dog-Treats,,9.99,9.99,Adult:All
02/27/2023, 12:15:29,Balanced Life Bully Stick Twisted Dog Treat 45g,141517,N/A,45g,Dog-Treats,,19.99,11.99,All
02/27/2023, 12:15:29,Butcher's Superior Cuts Duck Feet Dog Treat 1PK,142908,N/A,N/A,Dog-Treats,,3.99,3.99,Adult:All:Puppy
02/27/2023, 12:15:29,Love Em Beef Joint Care Cookie Dog Treat 250g,140115,N/A,250g,Dog-Treats,,5.99,5.99,Senior
02/27/2023, 12:15:29,Butcher's Superior Cuts Kangaroo Ear Dog Treat Loose,142905,N/A,N/A,Dog-Treats,,3.99,3.99,All
02/27/2023, 12:15:29,Daily Bark Carob Yoghurt Drops Dog Treat 350g,140619,N/A,350g,Dog-Treats,,19.99,19.99,All
02/27/2023, 12:15:29,Whimzees Rice Bones Dog Treat Regular 9 Pack,133587,N/A,N/A,Dog-Treats,,29.99,29.99,
02/27/2023, 12:15:29,Butcher's Superior Cuts Natural Lamb Ear Dog Treat Loose,139533,N/A,N/A,Dog-Treats,,3.99,3.99,Adult:Puppy:Senior
02/27/2023, 12:15:29,Daily Bark Beef Dog Meaty Strips 750g,142523,N/A,750g,Dog-Treats,,19.99,19.99,All
02/27/2023, 12:15:29,Pooch Treats Cake Pops Dog Treat,133573,N/A,N/A,Dog-Treats,,3.99,3.99,All
02/27/2023, 12:15:29,Watch & Grow Kangaroo King Tail Dog Treat L,141536,N/A,N/A,Dog-Treats,,22.99,22.99,All
02/27/2023, 12:15:29,Whimzees Alligator Value Bag Medium Dog Treat 420g 12PK,141658,N/A,N/A,Dog-Treats,,28.99,28.99,All
02/27/2023, 12:15:29,Whimzees Stix Value Bag Small Dog Treat 360g 28PK,141657,N/A,N/A,Dog-Treats,,29.99,29.99,All
02/27/2023, 12:15:29,SavourLife Cheese Dog Biscuit 450g,141543,N/A,450g,Dog-Treats,,14.99,14.99,All
02/27/2023, 12:15:29,Drool By Dr Chris Brown Daily Booster Dog Treat 110g,142340,N/A,110g,Dog-Treats,,13.99,13.99,All
02/27/2023, 12:15:29,SavourLife Kangaroo Biscuits Dog Treat 500g,508006,N/A,500g,Dog-Treats,,14.99,14.99,Adult:Puppy:Senior
02/27/2023, 12:15:29,Whimzees Value Bag Puppy Treats Medium-Large,139434,N/A,N/A,Dog-Treats,,18.99,18.99,Puppy
02/27/2023, 12:15:29,Icelandic+ Cod Skin Pieces Bulk Dog Treat 227g,141522,N/A,227g,Dog-Treats,,57.99,46.39,All
02/27/2023, 12:15:29,Leaps & Bounds Chicken & Parsley Baked Dog Treat 500g,139647,N/A,500g,Dog-Treats,,16.99,16.99,Adult
02/27/2023, 12:15:29,KONG Stuffn Ziggies Dog Treat Large 6Pack,121735,N/A,N/A,Dog-Treats,,19.99,19.99,Adult
02/27/2023, 12:15:29,Leaps & Bounds Milk with Banana Puppy Teenie Bones 200g,143455,N/A,200g,Dog-Treats,,13.99,13.99,Puppy
02/27/2023, 12:15:29,Probalance Dental Bar Peanut Butter Small Dog Treat 3Pk,3218892,N/A,N/A,Dog-Treats,,8.49,8.49,Adult
02/27/2023, 12:15:29,Daily Bark Cheese Rawhide Free Bone Dog Treat L-1PK,142889,N/A,N/A,Dog-Treats,,9.99,9.99,Adult:All
02/27/2023, 12:15:29,Black Dog Australian Roo Liver Dog Treat,black-dog-australian-roo-liver-dog-treat,139520,100g,Dog-Treats,,9.99,9.99,Adult
02/27/2023, 12:15:29,Black Dog Australian Roo Liver Dog Treat,black-dog-australian-roo-liver-dog-treat,139521,500g,Dog-Treats,,39.99,39.99,Adult
02/27/2023, 12:15:29,Daily Bark Dental Sticks Small Medium Breed Dog Treat 28Pack,142527,N/A,N/A,Dog-Treats,,19.99,19.99,All
02/27/2023, 12:15:29,Daily Bark PButter Rawhide Free Puffy Twists Dog Treat 6PK,142903,N/A,N/A,Dog-Treats,,6.99,6.99,Adult:All
02/27/2023, 12:15:29,Savourlife Beef Biscuit Dog Treat 500g,508005,N/A,500g,Dog-Treats,,14.99,14.99,Adult
02/27/2023, 12:15:29,Savour Life Dental Bars Small-Medium Dogs 8pk,132104,N/A,N/A,Dog-Treats,,15.99,15.99,Adult
02/27/2023, 12:15:29,Icelandic+ Cod Skin Stick Dog Treat 25cm,141520,N/A,N/A,Dog-Treats,,29.99,23.99,All
02/27/2023, 12:15:29,Icelandic+ Capelin Whole Fish Dog Treat 70g,140628,N/A,70g,Dog-Treats,,29.99,23.99,Adult:All:Puppy:Senior
02/27/2023, 12:15:29,Watch & Grow Beef Bully Stick Dog Treat Medium,139487,N/A,N/A,Dog-Treats,,14.99,14.99,Adult
02/27/2023, 12:15:29,Greenies Original 340g Large Dog Dental Treat,121536,N/A,N/A,Dog-Treats,26.99,31.99,31.99,Adult
02/27/2023, 12:15:29,Schmackos Marrowbones Dog Treat 737g,30551,N/A,737g,Dog-Treats,,15.99,15.99,
02/27/2023, 12:15:29,Greenies Original 510g Petite Dog Dental Treat,128059,N/A,N/A,Dog-Treats,32.99,43.99,43.99,Adult
02/27/2023, 12:15:29,Watch & Grow Beef Bully Stick Dog Treat Small,139486,N/A,N/A,Dog-Treats,,9.99,9.99,Adult
02/27/2023, 12:15:29,Butcher's Superior Cuts Roo Tail Whlehide Twist Dog Trt 30cm,139534,N/A,N/A,Dog-Treats,,14.99,14.99,Adult:All:Puppy
02/27/2023, 12:15:29,Watch & Grow Dog Treat Split Antler Small,510695,N/A,N/A,Dog-Treats,,18.99,18.99,
02/27/2023, 12:15:29,Daily Bark Veggie Ears Dog Treat 10pk,3216430,N/A,N/A,Dog-Treats,,34.99,34.99,
02/27/2023, 12:15:29,Black Hawk Dog Treats - Beef Jerky Straps 100g,141523,N/A,100g,Dog-Treats,,14.99,14.99,All
02/27/2023, 12:15:29,Love Em Beef Training Treats Dog Treat 200g,140114,N/A,200g,Dog-Treats,,5.99,5.99,All
02/27/2023, 12:15:29,Drool By Dr Chris Brown In-Betweeners Dog Treat 110g,142343,N/A,110g,Dog-Treats,,13.99,13.99,All
02/27/2023, 12:15:29,Watch & Grow Shark Tail Dog Treat L,141534,N/A,N/A,Dog-Treats,,11.99,11.99,All
02/27/2023, 12:15:29,Daily Bark Bacon Rawhide Free Puffy Twist Dog Treat L-1PK,142898,N/A,N/A,Dog-Treats,,9.99,9.99,Adult:All
02/27/2023, 12:15:29,Billy & Margot Blueberries Coconut Biscuit Small Dog Treat 200g,141230,N/A,200g,Dog-Treats,,12.99,12.99,All
02/27/2023, 12:15:29,Daily Bark Chicken Sausage Stick Dog Treat 15cm,142878,N/A,N/A,Dog-Treats,,4.99,4.99,All
02/27/2023, 12:15:29,Watch & Grow Dog Treat Goat Horn Medium,133042,N/A,N/A,Dog-Treats,,14.99,14.99,All
02/27/2023, 12:15:29,Greenies Fresh 340g Petite Dog Dental Treat,130744,N/A,N/A,Dog-Treats,26.99,31.99,31.99,Adult
02/27/2023, 12:15:29,Pooch Treats Peanut Butter Cups Dog Treat,139458,N/A,N/A,Dog-Treats,,3.99,3.99,All
02/27/2023, 12:15:29,Drool By Dr Chris Brown Joint Protect Dog Treat 110g,142342,N/A,110g,Dog-Treats,,13.99,13.99,All
02/27/2023, 12:15:29,Barkers Best Beef Bone Biscuit Dog Treat 5kg,138867,N/A,5kg,Dog-Treats,,54.99,54.99,Adult:Puppy:Senior
02/27/2023, 12:15:29,FurFresh Kangaroo Fillet Dog Treat 75g,139482,N/A,75g,Dog-Treats,,17.99,17.99,Adult
02/27/2023, 12:15:29,Yours Droolly Variety Pack Dog Treat 450g,142349,N/A,450g,Dog-Treats,,39.99,39.99,Adult
02/27/2023, 12:15:29,Whimzees Veggie Ear Dog Treat x18,132562,N/A,N/A,Dog-Treats,,69.99,69.99,
02/27/2023, 12:15:29,Icelandic+ Cod Skin Stick Dog Treat 12cm,141519,N/A,N/A,Dog-Treats,,25.99,20.79,All
02/27/2023, 12:15:29,Butcher's Superior Cuts Roo Flld Beef Trachea Dog Treat 15cm,139527,N/A,N/A,Dog-Treats,,14.99,14.99,Adult:All:Puppy
02/27/2023, 12:15:29,Black Dog Australian Chicken Breast Dog Treat 100g,139522,N/A,100g,Dog-Treats,,12.99,12.99,All
02/27/2023, 12:15:29,Butcher's Superior Cuts Venison Soft Jerky Dog Treat 500g,138144,N/A,500g,Dog-Treats,,31.99,31.99,Adult:Puppy:Senior
02/27/2023, 12:15:29,Daily Bark Chicken Sausage Stick Dog Treat 6Pack,142880,N/A,N/A,Dog-Treats,,16.99,16.99,All
02/27/2023, 12:15:29,Daily Bark Carob & Vanilla Yoghurt Drops Dog Treat 350g,140615,N/A,350g,Dog-Treats,,19.99,19.99,All
02/27/2023, 12:15:29,Probalance Dental Bar Smokey Small Dog Treat 3Pk,3218894,N/A,N/A,Dog-Treats,,8.49,8.49,Adult
02/27/2023, 12:15:29,Drool By Dr Chris Brown School Snacks Dog Treat 110g,142344,N/A,110g,Dog-Treats,,13.99,13.99,All
02/27/2023, 12:15:29,Butcher's Superior Cuts Chicken Soft Jerky Dog Treat 200g,3215102,N/A,200g,Dog-Treats,,18.99,18.99,Adult
02/27/2023, 12:15:29,Daily Bark Bacon Rawhide Free Twists Dog Treat 6PK,142891,N/A,N/A,Dog-Treats,,12.99,12.99,Adult:All
02/27/2023, 12:15:29,Icelandic+ Cod Short Skins Dog Treat 19g,141521,N/A,19g,Dog-Treats,,6.99,5.59,All
02/27/2023, 12:15:29,Love Em Beef Liver Brownie Dog Treat 500g,141651,N/A,500g,Dog-Treats,,14.99,14.99,All
02/27/2023, 12:15:29,Probalance Wellbeing Bar Total Health Dog Treat,probalance-well-being-bar-total-health-dog-treat,3218903,1PK,Dog-Treats,,4.29,2.15,Adult
02/27/2023, 12:15:29,Probalance Wellbeing Bar Total Health Dog Treat,probalance-well-being-bar-total-health-dog-treat,3218904,6PK,Dog-Treats,,22.99,11.5,Adult
02/27/2023, 12:15:29,Yours Droolly Duo Pack Puppy Treat 450g,142350,N/A,450g,Dog-Treats,,44.99,44.99,Puppy
02/27/2023, 12:15:29,Watch & Grow Braided Bully Stick Dog Treat S 4PK,141538,N/A,N/A,Dog-Treats,,29.99,29.99,All
02/27/2023, 12:15:29,Daily Bark Chicken Semi Moist Dog Treat,daily-bark-chicken-semi-moist-dog-treat,124196,500g,Dog-Treats,,19.49,19.49,All
02/27/2023, 12:15:29,Daily Bark Chicken Semi Moist Dog Treat,daily-bark-chicken-semi-moist-dog-treat,124192,225g,Dog-Treats,,10.99,10.99,All
02/27/2023, 12:15:29,Daily Bark Chicken Semi Moist Dog Treat,daily-bark-chicken-semi-moist-dog-treat,123930,500gx15,Dog-Treats,,194.55,194.55,All
02/27/2023, 12:15:29,Watch & Grow Kangaroo Beef & Pork Trail Mix Dog Treat 200g,139485,N/A,200g,Dog-Treats,,24.99,24.99,Adult
02/27/2023, 12:15:29,Love Em Kangaroo Mini Treats Dog Treat 200g,139658,N/A,200g,Dog-Treats,,5.99,5.99,All
02/27/2023, 12:15:29,Butcher's Superior Cuts Chicken Sausage Stick Dog Treat 15cm,139543,N/A,N/A,Dog-Treats,,3.49,3.49,Adult:Puppy:Senior
02/27/2023, 12:15:29,Watch & Grow Braided Bully Stick Dog Treat L 4PK,141539,N/A,N/A,Dog-Treats,,49.99,49.99,All
02/27/2023, 12:15:29,Butcher's Superior Cuts Twisted Bully Dog Treat 4 Pack,123921,N/A,N/A,Dog-Treats,,34.99,34.99,All
02/27/2023, 12:15:29,ZamiPet Dental Sticks Puppy Treat 190g,144375,N/A,190g,Dog-Treats,,16.99,16.99,Puppy
02/27/2023, 12:15:29,Butcher's Superior Cuts Deer Shin Bone Dog Treat,butcher's-superior-cuts-deer-shin-bone-dog-treat,137736,Large,Dog-Treats,,35.49,35.49,All
02/27/2023, 12:15:29,Butcher's Superior Cuts Deer Shin Bone Dog Treat,butcher's-superior-cuts-deer-shin-bone-dog-treat,137737,Small,Dog-Treats,,21.99,21.99,All
02/27/2023, 12:15:29,Daily Bark Bacon Rawhide Free Puffy Bone Dog Treat L-1PK,142895,N/A,N/A,Dog-Treats,,9.99,9.99,Adult:All
02/27/2023, 12:15:29,Watch & Grow Braided Collagen Stick Dog Treat L,141541,N/A,N/A,Dog-Treats,,19.99,19.99,All
02/27/2023, 12:15:29,Watch & Grow Deer Ear with Hair Dog Treat,142938,N/A,N/A,Dog-Treats,,9.99,9.99,Adult
02/27/2023, 12:15:29,Butcher's Superior Cuts Salmon Soft Jerky Dog Treat 200g,3216439,N/A,200g,Dog-Treats,,18.99,18.99,All
02/27/2023, 12:15:29,ZamiPet Happitreats Relax & Calm Dog Treat 200g,144367,N/A,200g,Dog-Treats,,16.99,16.99,Adult
02/27/2023, 12:15:29,Daily Bark Beef Jerky Dog Treat,daily-bark-beef-soft-jerky-dog-treat,142886,500g,Dog-Treats,,32.99,32.99,All
02/27/2023, 12:15:29,Daily Bark Beef Jerky Dog Treat,daily-bark-beef-soft-jerky-dog-treat,142887,1kg,Dog-Treats,,56.99,56.99,All
02/27/2023, 12:15:29,Barkers Best Charcoal Bone Biscuit Dog Treat 5kg,138868,N/A,5kg,Dog-Treats,,54.99,54.99,Adult:Puppy:Senior
02/27/2023, 12:15:29,ZamiPet Dental Sticks Adult Dog Treat,zamipet-dental-sticks-adult-dog-treat,144376,Small,Dog-Treats,,16.99,16.99,Adult
02/27/2023, 12:15:29,ZamiPet Dental Sticks Adult Dog Treat,zamipet-dental-sticks-adult-dog-treat,144377,Medium-Large,Dog-Treats,,16.99,16.99,Adult
